"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";
586298;22075514;"Great Neck Preschool";"2225 Rosehall Drive";"Virginia Beach";"VA";23454;
586306;22076213;"Green Hedges School";"415 Windover Avenue";"Vienna";"VA";22180;
586312;22077083;"Greenbrier Manor School";"700 Warrington Square";"Chesapeake";"VA";23320;
586323;22077087;"Greenwood Country Day School";"3704 Brandermill Parkway";"Midlothian";"VA";23112;
586398;22076420;"Herndon Community Center";"814 Ferndale Avenue";"Herndon";"VA";20170;
586449;22076037;"Horizon Child Development";"1710 Clubhouse Road";"Reston";"VA";20190;
586450;22076038;"Horizon Child Development Center School for Early Learning";"4600 Holly Avenue";"Fairfax";"VA";22030;
586460;22075521;"Hunters Woods Preschool";"11550 Glade Drive";"Reston";"VA";20191;
586513;22077130;"James L. and Juliette McNeil Preschool Academy";"8543 Forest Place";"Alexandria";"VA";22309;
586577;22076157;"Kid's Quest Child Development Center";"3333 Stoneshore Drive";"Virginia Beach";"VA";23452;
586586;22076129;"Kiddie Country Developmental Learning Center I";"6000 Schoolhouse Woods Road";"Burke";"VA";22015;
586587;22076130;"Kiddie Country Developmental Learning Center II";"9601 Old Keene Mill Road";"Burke";"VA";22015;
586597;22077149;"Kids Are People Too Childcare Center";"557 B Denbigh Boulevard";"Newport News";"VA";23608;
586616;132731;"Silverbrook KinderCare";"8350 White Feather Ct.";"Lorton";"VA";22079;
586619;110281;"Haygood KinderCare";"4621 Crossborough Rd.";"Virginia Beach";"VA";23455;
586620;339591;"Holland Road KinderCare";"3740 Holland Rd.";"Virginia Beach";"VA";23452;
586621;110301;"Great Bridge KinderCare";"929 Cedar Rd.";"Chesapeake";"VA";23322;
586622;110311;"Greenbrier KinderCare";"725 Greenbrier Pkwy";"Chesapeake";"VA";23320;
586623;110321;"Kempsville KinderCare";"704 Hillingdon Court";"Virginia Beach";"VA";23462;
586624;110291;"Rosemont KinderCare";"3704 Lampl Ave.";"Virginia Beach";"VA";23452;
586625;110341;"Great Neck KinderCare";"2205 Poplar Point Rd.";"Virginia Beach";"VA";23454;
586626;110351;"South Independence KinderCare";"2032 South Independence Blvd.";"Virginia Beach";"VA";23456;
586627;110361;"General Booth KinderCare";"1801 General Booth Blvd.";"Virginia Beach";"VA";23454;
586628;110371;"Brandermill KinderCare";"2900 Foxchase Lane";"Midlothian";"VA";23112;
586629;110381;"Newington Forest KinderCare";"8604 Pohick Rd.";"Springfield";"VA";22153;
586631;110391;"Lakeridge KinderCare";"1520 Old Bridge Rd.";"Woodbridge";"VA";22192;
586632;110421;"Lee Highway KinderCare";"11723 Lee Highway";"Fairfax";"VA";22030;
586633;110431;"Breezewood KinderCare";"604 Breezewood Dr.";"Fredericksburg";"VA";22407;
586634;110441;"Alexandria KinderCare";"4616 Minor Lane";"Alexandria";"VA";22312;
586635;110771;"Broadlands KinderCare";"43083 Waxpool Rd.";"Ashburn";"VA";20148;
586636;110451;"Burke KinderCare";"6025 Burke Commons Rd.";"Burke";"VA";22015;
586637;110461;"Centreville KinderCare";"6215 Stone Rd.";"Centreville";"VA";20120;
586638;110471;"Buckman Rd KinderCare";"4287 Buckman Rd.";"Alexandria";"VA";22309;
586639;110481;"Stringfellow Road KinderCare";"4216 Stringfellow Rd.";"Chantilly";"VA";20151;
586640;110491;"County Pkwy KinderCare";"13228 Franklin Farm Rd.";"Herndon";"VA";20171;
586641;110621;"Montclair KinderCare";"4381 Kevin Walker Dr.";"Dumfries";"VA";22025;
586642;110501;"Fairfax KinderCare";"9749 Main St.";"Fairfax";"VA";22031;
586643;110511;"Fordson Road KinderCare";"7901 Fordson Rd.";"Alexandria";"VA";22306;
586644;110521;"Lake Newport KinderCare";"11875 Lake Newport Rd.";"Reston";"VA";20194;
586645;110531;"Kingstowne KinderCare";"6301 Kingstowne Commons Dr.";"Alexandria";"VA";22315;8002077019
586646;110631;"McLearen Square KinderCare";"3051 Centreville Rd.";"Herndon";"VA";20171;
586647;110541;"Reston KinderCare";"1802 Old Reston Ave.";"Reston";"VA";20190;
586648;110551;"North Village KinderCare";"1309 North Village Rd.";"Reston";"VA";20194;
586649;110561;"Ashburn Village KinderCare";"44051 Ashburn Shopping Plaza";"Ashburn";"VA";20147;
586650;110571;"Gainesville KinderCare";"12871 Braemer Village Plaza";"Bristow";"VA";20136;
586651;110581;"J. Clyde Morris KinderCare";"6 Sierra Dr.";"Newport News";"VA";23606;
586652;110591;"Franklin Farm KinderCare";"13220 Franklin Farm Rd.";"Herndon";"VA";20171;
586654;110611;"Herndon Parkway KinderCare";"1178 Herndon Pkwy";"Herndon";"VA";20170;
586655;110641;"Colonnade KinderCare";"21019 Forum Terrace";"Sterling";"VA";20166;
586656;110651;"Woodbridge KinderCare";"14050 Central Loop";"Woodbridge";"VA";22193;
586657;110661;"Herndon KinderCare";"801 Locust St.";"Herndon";"VA";20170;
586658;110671;"Big Bethel KinderCare";"406 Big Bethel Rd.";"Hampton";"VA";23666;
586659;110681;"Oakton KinderCare";"2869 Hunter Mill Rd.";"Oakton";"VA";22124;
586660;110691;"Saratoga KinderCare";"8119 Rolling Rd.";"Springfield";"VA";22153;
586661;110701;"Sully Station KinderCare";"5124 Woodmere Dr.";"Centreville";"VA";20120;
586662;110721;"Vienna KinderCare";"437 Knoll St. N.W.";"Vienna";"VA";22180;
586663;110731;"Burke Lake Road KinderCare";"9724 Burke Lake Rd.";"Burke";"VA";22015;
586665;110741;"Springfield KinderCare";"7901 Rolling Rd.";"Springfield";"VA";22153;
586666;110751;"Oak Leather KinderCare";"5680 Oak Leather Dr.";"Burke";"VA";22015;
586667;110761;"Franconia Road KinderCare";"6123 Gum St.";"Alexandria";"VA";22310;
586668;110781;"Leesburg KinderCare";"60 Plaza St. NE";"Leesburg";"VA";20176;
586669;110791;"Garrisonville Road KinderCare";"318 Garrisonville Rd.";"Stafford";"VA";22554;
586670;110801;"Braddock Road KinderCare";"9328 Braddock Rd.";"Burke";"VA";22015;
586671;110811;"Cedar Fork Road KinderCare";"75 East Cedar Fork Rd.";"Richmond";"VA";23223;
586672;110821;"Parham Road KinderCare";"2240 East Parham Rd.";"Henrico";"VA";23228;8002077019
586673;110831;"West End Drive KinderCare";"3712 West End Dr.";"Henrico";"VA";23294;8002077019
586674;110841;"Cascades KinderCare";"20655 Fernbank Court";"Sterling";"VA";20165;
586675;110961;"Golden Meadow KinderCare";"43599 Golden Meadow Cir.";"Ashburn";"VA";20147;
586676;110851;"Isaac Newton Square KinderCare";"1946 Isaac Newton Square W";"Reston";"VA";20190;
586677;110861;"Railstop KinderCare";"43323 Railstop Terrace";"Ashburn";"VA";20147;
586678;110871;"Diamond Springs KinderCare";"990 Diamond Springs Rd.";"Virginia Beach";"VA";23455;
586681;110891;"Braemar KinderCare";"12121 Caithness Circle";"Bristow";"VA";20136;
586682;110901;"Market Square KinderCare";"4721 Market Square Lane";"Midlothian";"VA";23113;
586683;110911;"Chester KinderCare";"4021 W. Hundred Rd.";"Chester";"VA";23831;
586684;110921;"Trucker Street KinderCare";"5700 Trucker St.";"Portsmouth";"VA";23703;8002077019
586685;110931;"NOVA KinderCare";"1227 North Ivy St.";"Arlington";"VA";22201;
586686;110941;"College Park KinderCare";"5925 Providence Rd.";"Virginia Beach";"VA";23464;
586687;110951;"Franconia KinderCare";"6323 Grovedale Dr.";"Alexandria";"VA";22310;
586688;126061;"Lee's Hill KinderCare";"10715 Spotsylvania Ave.";"Fredericksburg";"VA";22408;
586690;110971;"Lake Ridge KinderCare";"12781 Harbor Dr.";"Woodbridge";"VA";22192;
586692;110991;"Pocoshock KinderCare";"2621 Pocoshock Blvd.";"Richmond";"VA";23235;
586693;111001;"Pump Road KinderCare";"1001 Pump Rd.";"Henrico";"VA";23238;8002077019
586694;111011;"Soapstone Rd. KinderCare";"2300 Soapstone Dr.";"Reston";"VA";20191;
586695;111021;"Silverleaf KinderCare";"4300 Silverleaf Dr.";"Virginia Beach";"VA";23462;
586696;111031;"Skipwith Road KinderCare";"3206 Skipwith Rd.";"Henrico";"VA";23294;8002077019
586697;111041;"Sterling Park KinderCare";"106 Free Ct.";"Sterling";"VA";20164;8002077019
586698;111051;"Manassas KinderCare";"10496 Sudley Manor Dr.";"Manassas";"VA";20109;
586699;110711;"Telegraph Road KinderCare";"7136 Telegraph Rd.";"Alexandria";"VA";22315;
586700;111061;"West Springfield KinderCare";"8518 Bauer Dr.";"Springfield";"VA";22152;
586701;111071;"Magruder KinderCare";"2 Kyle St.";"Hampton";"VA";23666;
586702;111081;"Newport News/Denbigh KinderCare";"12707 Jefferson Ave.";"Newport News";"VA";23602;8002077019
586703;111091;"Stafford KinderCare";"29 Greenspring Dr.";"Stafford";"VA";22554;
586722;22076163;"Kinhaven School";"4201 North Fairfax Drive";"Arlington";"VA";22203;
586739;22077169;"La Petite Academy #7140";"1921 South Independence Boulevard";"Virginia Beach";"VA";23456;
586740;22077170;"La Petite Academy #7143";"1569 Mill Dam Road";"Virginia Beach";"VA";23454;
586745;22077175;"La Petite Academy - Glen Allen";"3919 Springfield Road";"Glen Allen";"VA";23060;
586748;22077177;"La Petite Academy - Old Hundred";"3100 Old Hundred Road";"Midlothian";"VA";23112;
586749;22077178;"La Petite Academy - Stafford";"25 Travis Lane";"Stafford";"VA";22556;
586758;22077185;"LaPetite Academy #7135";"625 Cedar Rd.";"Chesapeake";"VA";23322;
586760;22076043;"Lake Anne Nursery Kindergarten";"12021 North Shore Drive";"Reston";"VA";20190;
586783;22077192;"Laurel Learning Center";"11484 Washington Plaza West, Suite 200";"Reston";"VA";20190;
586845;22077210;"Lipton Corporate Child Care Center - Reston";"11710 Plaza America Drive, Suite 10";"Reston";"VA";20190;
586848;22077814;"Little Acorn Patch";"6224 and 6226 Rolling Road";"Springfield";"VA";22152;
586849;22077815;"Little Acorn Patch at Kingstowne";"5801 Castlewellan Drive";"Alexandria";"VA";22315;
586856;22075817;"Little Beginnings Child Development Center";"606 N. Irving Street";"Arlington";"VA";22201;
586880;22076254;"Little River Day School";"6481 Little River Turnpike";"Alexandria";"VA";22312;
586881;22077748;"Little Rocketeers Child Care";"9345 Devlins Grove Place";"Bristow";"VA";20136;
587056;22076039;"Matthew's Center for Visual Learning";"10651 Lomond Drive";"Manassas";"VA";20109;
589828;22076030;"Mulford Private School";"15105 Lee Highway";"Centreville";"VA";20121;
589831;22077841;"Muriel Humphrey Child Care Center";"13505 Hillendale Drive";"Woodbridge";"VA";22193;
589950;22076002;"Nysmith School for the Gifted";"13625 Eds Drive";"Herndon";"VA";20171;
590097;22075941;"OHA Child Care Center - Aberdeen School";"1424 Aberdeen Road";"Hampton";"VA";23666;
590217;22076271;"Pinnacle Academy";"2854 Hunter Mill Road";"Oakton";"VA";22124;
590303;22076007;"Rainbow I Preschool & Child Care Center";"1115 Independence Boulevard, Suite 107";"Virginia Beach";"VA";23455;
590304;22077765;"Rainbow II Preschool & Child Care Center";"3820 Virginia Beach Boulevard";"Virginia Beach";"VA";23452;
590345;22077499;"Reston Children's Center";"11825 and 11827 Olde Crafts Drive";"Reston";"VA";20191;
590384;22076291;"Riverside Wellness & Fitness Center";"12650 Jefferson Avenue";"Newport News";"VA";23602;
590407;22077507;"Robert E. Simon Jr. Children's Center";"1800 Cameron Glen Drive";"Reston";"VA";20190;
590437;22077511;"Russian Kids House";"11445 Isaac Newton Square #100";"Reston";"VA";20190;
590551;22076648;"Small Voices' Academy";"5760 Churchland Boulevard";"Portsmouth";"VA";23703;
590557;22077528;"Smiling Eyes & Little Feet Infant Care Care";"1591 Dahlia Drive";"Virginia Beach";"VA";23453;
590792;22077564;"TLC4Kids Children's Center";"1603 North Washington Plaza";"Reston";"VA";20190;
590836;22075968;"The Cedarhouse School";"2301 Colony Crossing Place";"Midlothian";"VA";23112;
590920;22077599;"The Tender Touch";"1363 Lynnhaven Parkway";"Virginia Beach";"VA";23456;
590945;22075724;"Tidewater Community College Child Development Lab";"Tidewater Community College, 1700 College Crescent";"Virginia Beach";"VA";23453;
591059;22077634;"Vienna's Tiny Tots Village";"200 & 204 Courthouse Road";"Vienna";"VA";22180;
591073;22076122;"WAVE Children's Learning Centers";"1000 North Great Neck Road";"Virginia Beach";"VA";23454;
591182;22077830;"Winwood Children's Center II";"43244 Hay Road";"Ashburn";"VA";20147;
591183;22077831;"Winwood Children's Center III";"1841 Explorer Street";"Reston";"VA";20190;
591195;22075540;"Woodbridge Play-Care";"1431 F Street";"Woodbridge";"VA";22191;
591427;22085369;"Abcjc Daycare Center";"12412 Des Moines Mem Dr";"Seattle";"WA";98168;
591447;22085674;"Kids Korner";"11206 89th Ave Court East";"Puyallup";"WA";98373;
591473;22085171;"Newport Childrens Preschool";"12930 Se Newport Way";"Bellevue";"WA";98006;
591548;215671;"West Olympia KinderCare";"2303 9th Avenue SW";"Olympia";"WA";98502;
591588;22084870;"Great Beginnings Day Care";"703 Rogers Nw";"Olympia";"WA";98502;
591626;22085908;"Smart Start";"29928 Pacific Hwy S";"Federal Way";"WA";98003;
591683;22085203;"Mustard Seed Childcare Center";"12835 Se Newport Way";"Bellevue";"WA";98006;
591700;215351;"Edmonds KinderCare";"7330 196th St. Southwest";"Lynnwood";"WA";98036;
591784;215521;"Everett KinderCare";"5 West Casino Rd.";"Everett";"WA";98204;
591806;22084935;"Grow With Us";"7802 196th St Sw";"Edmonds";"WA";98026;
591905;22084999;"North Wall Child Developmemt";"9408 N Wall";"Spokane";"WA";99218;
591966;22085852;"Pike Market Child Care and Preschool";"1501 Pike Place 313";"Seattle";"WA";98101;
592074;22084703;"Little School";"2812 116th Ave Ne";"Bellevue";"WA";98004;
592118;215541;"Silver Lake KinderCare";"1810 100th Place Southeast";"Everett";"WA";98208;
592131;22085503;"Clown Town Childrens Center";"3622 South Regal";"Spokane";"WA";99223;
592240;22085029;"Cup Childcare";"1124 Stevens Drive";"Richland";"WA";99352;
592265;215191;"Factoria KinderCare";"12415 Southeast 41st Place";"Bellevue";"WA";98006;
592309;22085996;"Toddler Town Usa";"24812 Military Rd S";"Kent";"WA";98032;
592348;22085632;"Hutch Kids Child Care";"1210 Valley St.";"Seattle";"WA";98109;
592451;215341;"Brier KinderCare";"20420 Larch Way";"Lynnwood";"WA";98036;
592490;22085548;"Early World Day";"13851 Bel-red Rd";"Bellevue";"WA";98005;
592512;22085337;"Small Wonders Learning Center";"11511 Ne 21st St";"Bellevue";"WA";98004;
592546;22084783;"Lapetite Academy";"1006 39th Avenue Se";"Puyallup";"WA";98374;
592553;215551;"Bellingham KinderCare";"2320 Yew St.";"Bellingham";"WA";98226;
592570;215801;"Shasta Way KinderCare";"610 West Shasta Way";"Spokane";"WA";99208;
592598;22085480;"Childcare Plus Central Kitsap Alt";"10124 Frontier Pl Nw";"Silverdale";"WA";98383;
592650;22085286;"Wee Wacs Child";"1325 6th Ave";"Seattle";"WA";98101;
592656;215411;"Overlake KinderCare";"2060 152nd Ave. Northeast";"Redmond";"WA";98052;
592662;215321;"Totem Lake KinderCare";"11404 Slater Ave. Northeast";"Kirkland";"WA";98033;
592663;215401;"Rose Hill KinderCare";"15202 Redmond Way";"Redmond";"WA";98052;
592697;22084754;"Kidscentre";"99 Spring Street";"Seattle";"WA";98104;
592705;215231;"Mill Creek KinderCare";"15711 Mill Creek Blvd.";"Bothell";"WA";98012;8002077019
592717;215221;"Thrashers Corner KinderCare";"20613 Bothell-Everett Highway";"Bothell";"WA";98012;
592772;215711;"Hazel Dell KinderCare South Vancouver WA";"7114 NE Hazel Dell Ave.";"Vancouver";"WA";98665;8002077019
592773;339491;"Cascade Park KinderCare Vancouver WA";"400 Southeast 120th Ave.";"Vancouver";"WA";98683;8002077019
592775;339841;"Lynnwood KinderCare";"15212 Highway 99";"Lynnwood";"WA";98037;
592777;22084774;"La Petite Academy";"20415 Poplar Way";"Lynnwood";"WA";98036;
592783;22085888;"Salmon Creek Christian Day School";"12217 Ne Highway 99";"Vancouver";"WA";98686;
592873;215681;"Lacey KinderCare";"4504 6th Ave. Southeast";"Lacey";"WA";98503;
592933;22084872;"Greentree Early Childhood Center";"1200 6th Ave Ste 200";"Seattle";"WA";98101;
592941;22085675;"Kids Korner";"1903 Alabama St";"Bellingham";"WA";98226;
593154;22085962;"Teachers Childcare Center";"26047 116th Ave Se";"Kent";"WA";98030;
593382;22085891;"School Kids Clubhouse";"10319 128th St E";"Puyallup";"WA";98374;
593515;22085677;"Kids Korner 5";"4806 So 66th St";"Tacoma";"WA";98409;
593706;22085998;"Toddlers University #IV";"10325 122nd St East";"Puyallup";"WA";98374;
593859;22084673;"Soundview Private School";"6515 - 196th Street Sw";"Lynnwood";"WA";98036;
594105;215741;"Fisher's Landing KinderCare Vancouver WA";"16808 S.E. McGillivray Blvd.";"Vancouver";"WA";98683;8002077019
594143;22084723;"Backstretch Clubhouse";"3030 Emerald Downs Dr";"Auburn";"WA";98001;
594263;22085825;"Northgate Whizz Kids";"11715 15th Ave Ne";"Seattle";"WA";98125;
594286;22085515;"Cottesmore CDC";"8402 Skansie Ave";"Gig Harbor";"WA";98332;
594314;22085559;"EOCF Ellsworth Site";"512 Se Ellsworth Road";"Vancouver";"WA";98664;
594483;215461;"Woodinville KinderCare";"13851 NE 171st St.";"Woodinville";"WA";98072;
594595;22084696;"Kids Country Ta";"1806 S Mildred";"Tacoma";"WA";98465;
594649;215181;"Yarrow Bay KinderCare";"10733 Northup Way";"Bellevue";"WA";98004;
594657;22085903;"Small Wonders Child Care";"3200 Capitol Mall Drive";"Olympia";"WA";98502;
594679;22085964;"Teddy Bear Creek Learning Center";"17950 Ne Union Hill Rd";"Redmond";"WA";98052;
594691;215201;"Lakemont Academy";"5015 Lakemont Blvd. SE";"Bellevue";"WA";98006;
594699;215561;"Harbour Pointe KinderCare";"4224 Harbour Pointe Blvd. SW";"Mukilteo";"WA";98275;
594800;341021;"Vancouver Knowledge Beginnings";"2907 SE 162nd Ave.";"Vancouver";"WA";98683;
594829;22084880;"Guardian Angels Child Care Center";"345 S Dishman Mica Rd";"Spokane";"WA";99206;
594897;22085565;"Evergreen Academy";"16016 118th Place Ne";"Bothell";"WA";98011;
594946;215761;"Salmon Creek KinderCare Vancouver WA";"13315 NE 12th Ave.";"Vancouver";"WA";98685;8002077019
595011;22084697;"Kids Country Woodinville";"17590 Woodinville Snohomish Rd";"Woodinville";"WA";98072;
595045;22085330;"Young Child Academy";"557 Roy St. 110";"Seattle";"WA";98109;
595126;209211;"Childrens Character Club";"2414 Milton Way";"Milton";"WA";98354;
595153;22084701;"A World Discove";"10814 7th Ave Se";"Everett";"WA";98208;
595186;22085609;"Growing Pains Learning Center";"1674 S Geiger St";"Tacoma";"WA";98465;
595191;215721;"Orchards KinderCare Vancouver WA";"7715 NE 119th Place";"Vancouver";"WA";98682;8002077019
595278;22085815;"New Jerusalem Child Care";"6145 -f Steilacoom Blvd Sw";"Lakewood";"WA";98499;
595328;22085501;"City Kids CDC A";"4325 Lacey Blvd Se";"Lacey";"WA";98503;
595381;22085988;"The Mermaids Lagoon";"2401 Utah Ave S M/s Ad-4";"Seattle";"WA";98134;
595407;22085252;"Rainbow Connection Child Care";"2501 Milton Way";"Milton";"WA";98354;
595419;22085109;"Mariah Collabor";"1403 Garfield Ave Nw";"Olympia";"WA";98502;
595434;22085944;"Starbright Earl";"607 Se Everett Mall Way Ste 13";"Everett";"WA";98208;
595654;215531;"Penny Creek KinderCare";"13108 39th Ave. SE";"Everett";"WA";98208;
595756;215481;"Seattle KinderCare";"1827 Eighth Ave.";"Seattle";"WA";98101;
595855;22085178;"Silver Lake Child Care";"11525 19th Ave Se";"Everett";"WA";98208;
