"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"Correct link";"Does not have website other link";" "
"https://childcarecenter.us/provider_detail/faith_christian_academy_preschool_kindr_jamestown_tn";"Faith Christian Academy, Preschool/kindr | JAMESTOWN TN";"http://www.fcacad.org/preschool/";"http://www.fcacad.org/preschool/";"https://www.myfaithchristian.org/";;
"https://childcarecenter.us/provider_detail/journey_church_prattville_al";"JOURNEY CHURCH | PRATTVILLE AL Exempt Child Care Center";"http://www.myjourneychurch.com/journey-preschool-and-adventure-club.aspx";"http://www.myjourneychurch.com/journey-preschool-and-adventure-club.aspx";"https://www.myjourneychurch.com/programs/";;
"https://childcarecenter.us/provider_detail/international_kids_zone_west_palm_beach_fl";"International Kids Zone | WEST PALM BEACH FL Child Care Facility";"http://www.realpagessites.com/ikz/";"http://www.realpagessites.com/ikz/";"https://www.mykidszone.org/mission.html";;
"https://childcarecenter.us/provider_detail/west_street_head_start_corning_ca";"West Street Head Start | CORNING CA DAY CARE CENTER";"http://www.nccdi.com/loc.php";"http://www.nccdi.com/loc.php";"https://www.nccdi.com/";;
"https://childcarecenter.us/provider_detail/carthage_elementary_afterschool_day_care_carthage_nc";"CARTHAGE ELEMENTARY AFTERSCHOOL DAY CARE | CARTHAGE NC Four Star Center License";"http://www.carthagecsd.org/Carthage.cfm";"http://www.carthagecsd.org/Carthage.cfm";"https://www.ncmcs.org/domain/245";;
"https://childcarecenter.us/provider_detail/new_canaan_ymca_child_development_center_new_canaan_ct";"New Canaan Ymca Child Development Center | NEW CANAAN CT Child Care Center";"http://www.newcanaanymca.org/Programs/HargroveChildDevelopmentCenter";"http://www.newcanaanymca.org/Programs/HargroveChildDevelopmentCenter";"https://www.newcanaanymca.org/child-development/";;
"http://childcarecenter.us/provider_detail/new_hope_christian_preschool_jackson_ms";"NEW HOPE CHRISTIAN PRESCHOOL | Jackson MS Child Care Center";"http://www.newhope-christianschool.org/contact.html";"http://www.newhope-christianschool.org/contact.html";"https://www.newhope-christianschool.org/apps/pages/index.jsp?uREC_ID=314834&type=d&pREC_ID=720972";;
"https://childcarecenter.us/provider_detail/new_hope_christian_elementary_jackson_ms";"NEW HOPE CHRISTIAN ELEMENTARY | Jackson MS Child Care Center";"http://www.newhope-christianschool.org/contact.html";"http://www.newhope-christianschool.org/contact.html";"https://www.newhope-christianschool.org/apps/pages/index.jsp?uREC_ID=314834&type=d&pREC_ID=720972";;
"https://childcarecenter.us/provider_detail/new_hope_christian_preschool_jackson_ms";"New Hope Christian Preschool | Jackson MS Child Care Center";"http://www.newhope-christianschool.org/contact.html";"http://www.newhope-christianschool.org/contact.html";"https://www.newhope-christianschool.org/apps/pages/index.jsp?uREC_ID=314834&type=d&pREC_ID=720972";;
"https://childcarecenter.us/provider_detail/nlmusd_head_start_state_ps_new_river_elementary_norwalk_ca";"Nlmusd Head Start/state Ps-new River Elementary | NORWALK CA";"http://www.nlmusd.org/newriverelementary";"http://www.nlmusd.org/newriverelementary";"https://www.newriverelementary.org/";"https://www.nlmusdpreschool.org/apps/pages/index.jsp?uREC_ID=330984&type=d&pREC_ID=739123";
"https://childcarecenter.us/provider_detail/northfield_mount_hermon_school_mount_herman_ma";"Northfield Mount Hermon School | Mount Hermon MA";"http://www.nmhschool.org/nmh-nursery-school-0";"www.nmhschool.org/nmh-nursery-school-0";"https://www.nmhschool.org/about/bolger-center-for-early-childhood-education";;
"https://childcarecenter.us/provider_detail/noahs_ark_progressive_learning_center_bayside_ny";"Noah's Ark Progressive Learning Center | Bayside NY";"http://www.noahsarkschool.com/";"http://noahsarkschool.com/";"https://www.nmhschool.org/support-nmh/bolger-center-for-early-childhood-education";;
"https://childcarecenter.us/provider_detail/noahs_park_preschool_valencia_ca";"Noah's Park Preschool | VALENCIA CA DAY CARE CENTER";"http://www.northpark.com/NoahsParkPreschool";"http://www.northpark.com/NoahsParkPreschool";"https://www.noahs-park.org/";;
"http://childcarecenter.us/provider_detail/norlina_christian_school_daycare_norlina_nc";"NORLINA CHRISTIAN SCHOOL DAYCARE | NORLINA NC Child Care Center";"http://www.norlinachristianschool.com/contact.shtml";"http://norlinachristianschool.com/contact.shtml";"https://www.norlinachristianschool.net/aca";;
"https://childcarecenter.us/provider_detail/northampton_community_college_childrens_center_bethlehem_pa";"Northampton Community College Children's Center | BETHLEHEM PA";"http://www.northampton.edu/Student-Resources/Childrens-Centers.htm";"http://www.northampton.edu/Student-Resources/Childrens-Centers.htm";"https://www.northampton.edu/student-services/childrens-centers.htm";;
"https://childcarecenter.us/provider_detail/hannig_family_childrens_center_ncc_monroe_campus_tannersville_pa";"Hannig Family Children's Center Ncc Monroe Campus | TANNERSVILLE PA";"http://www.northampton.edu/student-resources/childrens-centers/facilities.htm";"http://www.northampton.edu/student-resources/childrens-centers/facilities.htm";"https://www.northampton.edu/student-services/childrens-centers.htm";;
"http://childcarecenter.us/provider_detail/club_ed_jewish_family_service_robert_fulton_school_north_bergen_nj";"CLUB ED Jewish Family Service (Robert Fulton School) | NORTH BERGEN NJ Child Care Center";"http://www.jfsbergen.org/home/?page_id=149";"http://www.jfsbergen.org/home/?page_id=149";"https://www.northbergen.k12.nj.us/fulton";;
"https://childcarecenter.us/provider_detail/club_ed_jewish_family_service_robert_fulton_school_north_bergen_nj";"CLUB ED Jewish Family Service (Robert Fulton School) | NORTH BERGEN NJ Child Care Center";"http://www.jfsbergen.org/home/?page_id=149";"http://www.jfsbergen.org/home/?page_id=149";"https://www.northbergen.k12.nj.us/fulton";;
"https://childcarecenter.us/provider_detail/north_counties_family_services_darrington_wa";"North Counties Family Services | Darrington WA Child Care Center";"http://www.northcountyfamilyservices.com/kids-place-early-learning-center.php";"http://www.northcountyfamilyservices.com/kids-place-early-learning-center.php";"https://www.northcountiesfamilyservices.org/";;
"http://childcarecenter.us/provider_detail/north_main_baptist_church_danville_va";"North Main Baptist Church | Danville VA Religious Exempt Child Day Center";"http://www.northmainbc.net/index.cfm/pageid/996";"http://www.northmainbc.net/index.cfm/pageid/996";"https://www.northmain.church/ministries";;
"https://childcarecenter.us/provider_detail/north_main_baptist_church_danville_va";"North Main Baptist Church | Danville VA";"http://www.northmainbc.net/index.cfm/pageid/996";"http://www.northmainbc.net/index.cfm/pageid/996";"https://www.northmain.church/ministries";;
"http://childcarecenter.us/provider_detail/nourishing_foundations_daycare_lindstrom_mn";"Nourishing Foundations Daycare | Lindstrom MN Group family child care";"http://www.nourishingfoundation.com/";"www.nourishingfoundation.com";"https://www.northmeadowfamilychildcare.com/program.html";;
"https://childcarecenter.us/provider_detail/nourishing_foundations_daycare_lindstrom_mn";"Nourishing Foundations Daycare | Lindstrom MN";"http://www.nourishingfoundation.com/";"www.nourishingfoundation.com";"https://www.northmeadowfamilychildcare.com/program.html";;
"https://childcarecenter.us/provider_detail/northwood_childcare_center_gulfport_ms";"Northwood Childcare Center | Gulfport MS Child Care Center";"http://www.ncckids.com/";"http://www.ncckids.com/";"https://www.northwood.tv/nckids";"https://www.facebook.com/pg/northwood.tv/about/?ref=page_internal";
"https://childcarecenter.us/provider_detail/nuffer_elementary_norwalk_ca";"Nuffer Elementary | NORWALK CA DAY CARE CENTER";"http://www.nlmusd.org/Domain/19";"http://www.nlmusd.org/Domain/19";"https://www.nufferelementary.org/";"https://www.nlmusdpreschool.org/apps/pages/index.jsp?uREC_ID=330984&type=d&pREC_ID=739121";
"https://childcarecenter.us/provider_detail/nuview_union_school_district_nuevo_ca";"NUVIEW UNION SCHOOL DISTRICT | NUEVO CA DAY CARE CENTER";"http://www.nuview.k12.ca.us/Domain/9";"http://www.nuview.k12.ca.us/Domain/9";"https://www.nuviewusd.org/apps/pages/index.jsp?uREC_ID=345005&type=d&pREC_ID=752867";;
"http://childcarecenter.us/provider_detail/child_development_and_education_center_nwf_state_college_niceville_fl";"Child Development and Education Center - NWF State College";"http://www.nwfsc.edu/EarlyChildEd/ChildDevEdCenter.cfm";"http://www.nwfsc.edu/EarlyChildEd/ChildDevEdCenter.cfm";"https://www.nwfsc.edu/academics/degrees-offered/early-childhood-education/";;
"https://childcarecenter.us/provider_detail/child_development_and_education_center_nwf_state_college_niceville_fl";"Child Development And Education Center - Nwf State College";"http://www.nwfsc.edu/EarlyChildEd/ChildDevEdCenter.cfm";"http://www.nwfsc.edu/EarlyChildEd/ChildDevEdCenter.cfm";"https://www.nwfsc.edu/academics/degrees-offered/early-childhood-education/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_pleasant_run_school_cincinnati_oh";"YMCA CHILD CARE AT PLEASANT RUN SCHOOL | CINCINNATI OH Licensed Child Care Center";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/contact-directions/pleasant-run-middle-school-6/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_monfort_heights_school_cincinnati_oh";"Ymca Child Care At Monfort Heights School | CINCINNATI OH";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/monfort-heights-elementary-school/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_struble_school_cincinnati_oh";"Ymca Child Care At Struble School | CINCINNATI OH";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/struble-elementary-school/home-1/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_taylor_school_cincinnati_oh";"Ymca Child Care At Taylor School | CINCINNATI OH";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/taylor-elementary-school/home-1/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_weigel_school_cincinnati_oh";"Ymca Child Care At Weigel School | CINCINNATI OH";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/weigel-elementary-school/home-1/";;
"https://childcarecenter.us/provider_detail/ymca_child_care_at_welch_school_cincinnati_oh";"Ymca Child Care At Welch School | CINCINNATI OH";"http://www.myy.org/our-ys/branches/clippard-ymca";"http://www.myy.org/our-ys/branches/clippard-ymca";"https://www.nwlsd.org/welch-elementary-school/home-1/";;
"http://childcarecenter.us/provider_detail/oak_grove_united_methodist_church_chesapeake_va";"Oak Grove United Methodist Church | Chesapeake VA Religious Exempt Child Day Center";"http://www.oakgroveumc.org/oak-grove-preschool/";"http://www.oakgroveumc.org/oak-grove-preschool/";"https://www.oakgrovepreschool-k.org/";;
"https://childcarecenter.us/provider_detail/oak_grove_united_methodist_church_chesapeake_va";"Oak Grove United Methodist Church | Chesapeake VA Religious Exempt Child Day Center";"http://www.oakgroveumc.org/oak-grove-preschool/";"http://www.oakgroveumc.org/oak-grove-preschool/";"https://www.oakgrovepreschool-k.org/";;
"https://childcarecenter.us/provider_detail/oakwood_country_school_morgan_hill_ca";"Oakwood Country School | MORGAN HILL CA DAY CARE CENTER";"http://www.oakwoodway.org/contact/";"http://www.oakwoodweb.org/contact/";"https://www.oakwoodway.org/early-childhood/before-after-school-care";;
"https://childcarecenter.us/provider_detail/88086_odessa_college_childrens_center_odessa_tx";"Odessa College Childrens Center | Odessa TX";"http://www.odessa.edu/dept/childrens/";"http://www.odessa.edu/dept/childrens/";"https://www.odessa.edu/community/ChildrensCenter/";;
"https://childcarecenter.us/provider_detail/our_fathers_luth_early_ch_dev_ctr2_greenfield_wi";"Our Fathers Luth Early Ch Dev Ctr | GREENFIELD WI";"http://www.ourfatherslutheran.org/Childcare/tabid/689/Default.aspx";"http://www.ourfatherslutheran.org/Childcare/tabid/689/Default.aspx";"https://www.ofls.org/childcare";;
"https://childcarecenter.us/provider_detail/old_bridge_high_school_summer_recess_old_bridge_nj";"Old Bridge High School Summer Recess | OLD BRIDGE NJ Child Care Center";"http://www.oldbridgeadmin.org/HighSchool.cfm";"http://www.oldbridgeadmin.org/HighSchool.cfm";"https://www.oldbridgeadmin.org/domain/86";"https://www.oldbridgeadmin.org/domain/1106";
"http://childcarecenter.us/provider_detail/jonas_salk_middle_school_after_school_program_old_bridge_nj";"Jonas Salk Middle School After School Program | OLD BRIDGE NJ Child Care Center";"http://www.oldbridgeadmin.org/JonasSalk.cfm";"http://www.oldbridgeadmin.org/JonasSalk.cfm";"https://www.oldbridgeadmin.org/domain/86";;
"https://childcarecenter.us/provider_detail/jonas_salk_middle_school_after_school_program_old_bridge_nj";"Jonas Salk Middle School After School Program | OLD BRIDGE NJ";"http://www.oldbridgeadmin.org/JonasSalk.cfm";"http://www.oldbridgeadmin.org/JonasSalk.cfm";"https://www.oldbridgeadmin.org/domain/86";;
"http://childcarecenter.us/provider_detail/mcdivitt_elementary_school_old_bridge_nj";"McDivitt Elementary School | OLD BRIDGE NJ Child Care Center";"http://www.oldbridgeadmin.org/McDivitt.cfm";"http://www.oldbridgeadmin.org/McDivitt.cfm";"https://www.oldbridgeadmin.org/Page/1039";"https://www.oldbridgeadmin.org/domain/1106";
"https://childcarecenter.us/provider_detail/mcdivitt_elementary_school_old_bridge_nj";"Mcdivitt Elementary School | OLD BRIDGE NJ Child Care Center";"http://www.oldbridgeadmin.org/McDivitt.cfm";"http://www.oldbridgeadmin.org/McDivitt.cfm";"https://www.oldbridgeadmin.org/Page/1039";"https://www.oldbridgeadmin.org/domain/1106";
"http://childcarecenter.us/provider_detail/old_bridge_before_and_after_school_program_voorhees_school_old_bridge_nj";"Old Bridge Before and After School Program-Voorhees | OLD BRIDGE NJ Child Care Center";"http://www.oldbridgeadmin.org/Voorhees.cfm";"http://www.oldbridgeadmin.org/Voorhees.cfm";"https://www.oldbridgeadmin.org/Page/1039";"https://www.oldbridgeadmin.org/domain/1106";
"https://childcarecenter.us/provider_detail/old_bridge_before_and_after_school_program_voorhees_school_old_bridge_nj";"Old Bridge Before And After School Program-voorhees | OLD BRIDGE NJ";"http://www.oldbridgeadmin.org/Voorhees.cfm";"http://www.oldbridgeadmin.org/Voorhees.cfm";"https://www.oldbridgeadmin.org/Page/1039";"https://www.oldbridgeadmin.org/domain/1106";
"https://childcarecenter.us/provider_detail/our_lady_of_good_counsel_morning_after_school_care_program_pearl_city_hi";"Our Lady Of Good Counsel Morning & After School Care Program";"http://www.olgchawaii.org/overview-0";"http://www.olgchawaii.org/overview-0";"https://www.olgchawaii.org/apps/pages/index.jsp?uREC_ID=800051&type=d&pREC_ID=1189571";" ";
"https://childcarecenter.us/provider_detail/sister_claires_preschool_daly_city_ca";"Sister Claire's Preschool | DALY CITY CA DAY CARE CENTER";"http://www.olmbulldogs.com/Preschool.aspx";"http://www.olmbulldogs.com/Preschool.aspx";"https://www.olmbulldogs.com/apps/pages/index.jsp?uREC_ID=527798&type=d&pREC_ID=1042481";;
"https://childcarecenter.us/provider_detail/options_state_preschool_scott_whittier_ca";"Options State Preschool - Scott | WHITTIER CA DAY CARE CENTER";"http://www.optionscc.com/chcrserv.html";"http://www.optionscc.com/chcrserv.html";"https://www.optionsforlearning.org/apps/pages/index.jsp?uREC_ID=311525&type=d&pREC_ID=716053";;
