"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link"
"https://childcarecenter.us/provider_detail/bethlehem_center_head_start_the_park_at_oaklawn_charlotte_nc";"Bethlehem Center Head Start@ The Park At Oaklawn | CHARLOTTE NC";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/#contact"
"https://childcarecenter.us/provider_detail/bethlehem_center_of_charlotte_charlotte_nc";"Bethlehem Center Of Charlotte | CHARLOTTE NC";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/#contact"
"https://childcarecenter.us/provider_detail/bethlehem_center_school_age_program_charlotte_nc";"Bethlehem Center School Age Program | CHARLOTTE NC";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/#contact"
"https://childcarecenter.us/provider_detail/bethlehem_center_southside_head_start_charlotte_nc";"Bethlehem Center Southside Head Start | CHARLOTTE NC";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/seeking-the-difference/locations-to-apply/";"http://bethlehemcenter.org/#contact"
"https://childcarecenter.us/provider_detail/bethlehem_lutheran_hermiston_or";"Bethlehem Lutheran | Hermiston OR Preschool Program";"http://www.bethlehemhermiston.org/index_pre2.html";"http://www.bethlehemhermiston.org/index_pre2.html";
"https://childcarecenter.us/provider_detail/bethlehem_lutheran_preschool_childcare_lakewood_co";"Bethlehem Lutheran Preschool/childcare | Lakewood CO Day Care Center";"http://bethlehemdenver.com/preschool.htm";"http://www.bethlehemschool.org/preschool.htm";"http://bethlehempreschool.com/"
"https://childcarecenter.us/provider_detail/bethlehem_lutheran_preschool_crete_ne";"Bethlehem Lutheran Preschool | Crete NE Child Care Center";"http://www.bethlehemlutherancrete.org/blc/Contact_Us.html";"http://www.bethlehemlutherancrete.org/blc/Contact_Us.html";"http://www.bethlehemlutherancrete.org/?q=node/2"
"https://childcarecenter.us/provider_detail/bethlehem_lutheran_school_childwatch_lakewood_co";"Bethlehem Lutheran School Childwatch | Lakewood CO";"http://bethlehemdenver.com/pre_childcare.htm";"http://www.bethlehemschool.org/pre_childcare.htm";"http://bethlehemcenter.org/#contact"
"https://childcarecenter.us/provider_detail/bethlehem_pre_school_inc_glenmont_ny";"Bethlehem Pre-school Inc | Glenmont NY Day Care Center";"http://bethlehempreschool.com/";"http://bethlehempreschool.com/";"http://bethlehempreschool.com/"
"https://childcarecenter.us/provider_detail/bethlehem_preschool_center_saint_charles_il";"Bethlehem Preschool Center | SAINT CHARLES IL Day Care Center";"http://www.bethlehemluth.org/ps-main.php";"http://www.bethlehemluth.org/ps-main.php";"http://www.bethlehemluth.org/preschool/"
"https://childcarecenter.us/provider_detail/bethlehem_s_early_learning_center_laurel_ms";"BETHLEHEM'S EARLY LEARNING CENTER | Laurel MS Child Care Center";"http://bethlehemsearlylearningcenter.com/contact-us/1927634";"http://bethlehemsearlylearningcenter.com/contact-us/1927634";
"https://childcarecenter.us/provider_detail/bethlehem_united_meth_church_pre_k_franklin_tn";"Bethlehem United Meth Church Pre K | FRANKLIN TN";"http://bethlehemumc.com/pdo";"http://bethlehemumc.com/pdo";"http://bethlehemumc.com/preschool/"
"https://childcarecenter.us/provider_detail/bethlehem_united_methodist_church_dc_ctr_climax_nc";"Bethlehem United Methodist Church Dc Ctr. | CLIMAX NC";"http://www.bethlehemumc.org/BethlehemChildCare";"http://www.bethlehemumc.org/BethlehemChildCare";"http://www.bethlehemumc.org/children-s-ministry/childcare"
"https://childcarecenter.us/provider_detail/bethlehem_united_methodist_church_moneta_va";"Bethlehem United Methodist Church | Moneta VA";"http://bethlehemunitedmethodist.org/612921";"http://bethlehemunitedmethodist.org/612921";"https://bethlehemunitedmethodist.org/preschool-programs/"
"https://childcarecenter.us/provider_detail/bethune_preschool_bethune_co";"BETHUNE PRESCHOOL | Bethune CO Day Care Center";"http://www.bethuneschool.com/Welcome.html";"http://www.bethuneschool.com/Welcome.html";"http://www.bethuneschool.com/contact-us.html"
"https://childcarecenter.us/provider_detail/beyond_the_bell_blacks_mill_dawsonville_ga";"Beyond the Bell - Blacks Mill | Dawsonville GA Child Care Learning Center";"http://whiteoakacademy.com/programs/beyond-the-bell/blacks-mill-elementary";"http://whiteoakacademy.com/programs/beyond-the-bell/blacks-mill-elementary";"http://whiteoakacademy.com/contact-us"
"https://childcarecenter.us/provider_detail/beyond_the_bell_immaculate_heart_of_mary_baltimore_md";"Beyond The Bell @ Immaculate Heart Of Mary | Baltimore MD";"http://ihmschoolmd.org/families/beyond-the-bell.cfm";"http://www.ihmschoolmd.org/families/beyond-the-bell.cfm";"http://ihmschoolmd.org/academics/before-after-school-programs"
"https://childcarecenter.us/provider_detail/beyond_the_bell_kilough_dawsonville_ga";"Beyond The Bell - Kilough | Dawsonville GA";"http://whiteoakacademy.com/programs/beyond-the-bell/kilough-elementary";"http://whiteoakacademy.com/programs/beyond-the-bell/kilough-elementary";"http://whiteoakacademy.com/contact-us"
"https://childcarecenter.us/provider_detail/beyond_the_bell_robinson_dawsonville_ga";"Beyond The Bell - Robinson | Dawsonville GA";"http://whiteoakacademy.com/programs/beyond-the-bell/robinson-elementary";"http://whiteoakacademy.com/programs/beyond-the-bell/robinson-elementary";"http://whiteoakacademy.com/contact-us"
"https://childcarecenter.us/provider_detail/bible_babies_child_development_center_capitol_heights_md";"Bible Babies Child Development Center | Capitol Heights MD Licensed Child Care Center";"http://www.atthesanctuary.org/BibleBabies/contactus.html";"http://www.atthesanctuary.org/BibleBabies/contactus.html";"https://www.biblebabiescdc.org/"
"https://childcarecenter.us/provider_detail/bible_fellowship_church_preschool_ventura_ca";"Bible Fellowship Church Preschool | VENTURA CA DAY CARE CENTER";"http://encounterlife.org/con_Preschool.cfm";"http://encounterlife.org/con_Preschool.cfm";"http://encounterlife.org/weekday-preschool/"
"https://childcarecenter.us/provider_detail/bishop_john_t_walker_school_washington_dc";"Bishop John T. Walker School | WASHINGTON DC Licensed Child Development Center";"http://www.bishopwalkerschool.org/static/html/suspended.html";"http://www.bishopwalkerschool.org/article/15/contact-us";
"https://childcarecenter.us/provider_detail/bismarck_head_start_bismarck_ar";"Bismarck Head Start | BISMARCK AR Child Care Center";"http://cadc.com/headstart/bismarck.php";"http://www.cadc.com/headstart/bismarck.php";"http://cadc.com/service/head-start/"
"https://childcarecenter.us/provider_detail/black_family_day_care_lisa_sebastopol_ca";"Black Family Day Care - Lisa | SEBASTOPOL CA FAMILY DAY CARE HOME";"http://smallwondersfamilydaycare.weebly.com/";"smallwondersfamilydaycare.weebly.com";
"https://childcarecenter.us/provider_detail/bladium_sports_club_denver_co";"Bladium Sports Club | Denver CO";"http://www.bladiumdenver.com/youth-kids/";"http://www.bladiumdenver.com/youth-kids/";"http://www.bladiumdenver.com/parties-camps/"
"https://childcarecenter.us/provider_detail/blair_family_ymca_blair_ne";"Blair Family Ymca | Blair NE Child Care Center";"http://www.blairymca.org/contact.htm";"http://www.blairymca.org/contact.htm";
"https://childcarecenter.us/provider_detail/blessed_beginnings_preschool_stockton_ca";"Blessed Beginnings Preschool | STOCKTON CA DAY CARE CENTER";"http://fbcstockton.org/bbp_";"http://www.fbcstockton.org/bbp_";"http://fbcstockton.org/ministries/school"
"https://childcarecenter.us/provider_detail/blessed_sacrament_preschool_extended_care_kinde_midland_mi";"Blessed Sacrament Preschool, Extended Care & Kinde | Midland MI";"http://www.blessed-midland.org/index.php/preschool/important-forms";"http://www.blessed-midland.org/index.php/preschool/important-forms";"http://www.blessed-midland.org/index.php/preschoolhome/preschool-home"
"https://childcarecenter.us/provider_detail/blessed_sacrament_school_denver_co";"Blessed Sacrament School | Denver CO";"http://www.blessedsacrament.net/school/";"http://www.blessedsacrament.net/school/";"http://www.blessedsacrament.net/middle-school-youth"
"https://childcarecenter.us/provider_detail/blessed_sacrament_school_waterloo_ia";"Kid Zone, Blessed Sacrament | WATERLOO IA Licensed Center";"http://www.blessedsacramentwaterloo.org/school.html";"http://www.blessedsacramentwaterloo.org/school.html";"https://www.cvcatholic.org/"
"https://childcarecenter.us/provider_detail/bloom_memorial_elem_bloomsburg_area_ymca_day_care_bloomsburg_pa";"BLOOM-MEMORIAL ELEM-BLOOMSBURG AREA YMCA DAY CARE | BLOOMSBURG PA Child Care Center";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/y-care/"
"https://childcarecenter.us/provider_detail/bloomsburg_area_ymca_central_columbia_elementary_bloomsburg_pa";"Bloomsburg Area Ymca Central Columbia Elementary | BLOOMSBURG PA";"http://bloomsburgy.org/Preschool.html";"http://www.bloomsburgy.org/Preschool.html";"http://bloomsburgy.org/preschool/"
"https://childcarecenter.us/provider_detail/bloomsburg_area_ymca_day_care_center_bloomsburg_pa";"Bloomsburg Area Ymca Day Care Center | BLOOMSBURG PA Child Care Center";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/y-care/"
"https://childcarecenter.us/provider_detail/bloomsburg_area_ymca_ww_evans_elementary_bloomsburg_pa";"Bloomsburg Area Ymca-ww Evans Elementary | BLOOMSBURG PA Child Care Center";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/Home_Page.php";"http://bloomsburgy.org/y-care/"
"https://childcarecenter.us/provider_detail/blossom_child_care_center_2_tulsa_ok";"Blossom Child Care Center #2 | TULSA OK Child Care Center";"http://www.blossomccc.com/index.html";"http://www.blossomccc.com/index.html";"http://blossomccc.com/?page_id=32"
"https://childcarecenter.us/provider_detail/blue_dolphin_summer_camp_ridgewood_ny";"Blue Dolphin Summer Camp | Queens NY Child Care Center";"http://www.bluedolphinsummercamp.com/index.php/contacts";"http://www.bluedolphinsummercamp.com/index.php/contacts";"https://bluedolphincamp.campintouch.com/v2/family/inquiryForm.aspx"
"https://childcarecenter.us/provider_detail/blue_mountain_elementary_east_orwigsburg_pa";"BLUE MOUNTAIN ELEMENTARY EAST | ORWIGSBURG PA Child Care Center";"http://www.bmsd.org/ElementaryEast/";"http://www.bmsd.org/ElementaryEast/";"https://www.facebook.com/BMEE.SCHOOL/"
"https://childcarecenter.us/provider_detail/bluebonnet_school_of_canyon_creek_austin_tx";"Bluebonnet School Of Canyon Creek | Austin TX";"http://www.bluebonnetschool.com/bluebonnet-canyon-creek-austin.html";"http://www.bluebonnetschool.com/bluebonnet-canyon-creek-austin.html";"http://www.bluebonnetschool.com/contact.html"
"https://childcarecenter.us/provider_detail/bnai_torah_nursery_school_trumbull_ct";"B'NAI TORAH NURSERY SCHOOL | TRUMBULL CT Child Care Center";"http://bnaitorahct.org/nursery_school.html";"http://www.bnaitorahct.org/nursery_school.html";"https://www.facebook.com/BTNSTrumbull/"
"https://childcarecenter.us/provider_detail/bobbie_noonan_child_care_fort_myers_ft_myers_fl";"Bobbie Noonan Child Care @ Fort Myers | Fort Myers FL Child Care Facility";"http://www.bobbienoonans.com/floridacenters.html";"http://bobbienoonans.com/floridacenters.html";"http://www.bobbienoonans.com/ft-myers/"
"https://childcarecenter.us/provider_detail/bobbie_noonans_child_care_bonita_springs_bonita_springs_fl";"Bobbie Noonan's Child Care @ Bonita Springs | Bonita Springs FL";"http://www.bobbienoonans.com/floridacenters.html";"http://bobbienoonans.com/floridacenters.html";"http://www.bobbienoonans.com/bonita-springs/"
"https://childcarecenter.us/provider_detail/bobbie_noonans_of_cape_coral_cape_coral_fl";"Bobbie Noonan's Of Cape Coral | Cape Coral FL Child Care Facility";"http://www.bobbienoonans.com/floridacenters.html";"http://bobbienoonans.com/floridacenters.html";"http://www.bobbienoonans.com/cape-coral/"
"https://childcarecenter.us/provider_detail/bogalusa_head_start_bogalusa_la";"Bogalusa Head Start | Bogalusa LA";"http://rccdc.org/bogalusa";"http://www.rccdc.org/bogalusa";"http://rccdc.org/Locations/Bogalusa"
"https://childcarecenter.us/provider_detail/bogart_memorial_nursery_school_bogota_nj";"Bogart Memorial Nursery School | BOGOTA NJ Child Care Center";"http://www.bogartmemorialschool.com/default.aspx";"http://bogartmemorialschool.com/default.aspx";"http://www.bogartmemorialschool.com/"
"https://childcarecenter.us/provider_detail/bolivar_co_head_start_cleveland_3_cleveland_ms";"Bolivar Co. Head Start - Cleveland #3 | Cleveland MS Child Care Center";"http://bccaainc.org/head-start.html";"http://www.bccaainc.org/head-start.html";"http://bccaainc.org/head-start/"
"https://childcarecenter.us/provider_detail/bon_air_baptist_church_richmond_va";"Bon Air Baptist Church | Richmond VA";"http://www.bonairbaptist.org/templates/System/details.asp?id=49566&PID=757883";"http://www.bonairbaptist.org/templates/System/details.asp?id=49566&PID=757883";"http://www.bonairbaptist.org/buford_road_children"
"https://childcarecenter.us/provider_detail/bona_vista_programs_kokomo_in";"Bona Vista Programs | Kokomo IN Licensed Center";"http://www.bonavista.org/bvweb/services/education.htm";"http://www.bonavista.org/bvweb/services/education.htm";"http://www.bonavista.org/bonavista/services/childrens-services"
"https://childcarecenter.us/provider_detail/bosque_farms_day_care_bosque_farms_nm";"Bosque Farms Day Care | Bosque Farms NM Child Care Center";"http://www.bosquefarmsdaycare.com/";"www.bosquefarmsdaycare.com";"http://www.thebronco.org/"
"https://childcarecenter.us/provider_detail/bostleys_pre_school_learning_center_montoursville_pa";"Bostley's Pre-school Learning Center | MONTOURSVILLE PA Child Care Center";"http://www.bostleyschildcare.com/fairfieldcenter.htm";"http://www.bostleyschildcare.com/fairfieldcenter.htm";"http://www.bostleyschildcare.com/our-centers/"
"https://childcarecenter.us/provider_detail/bostleys_preschool_learning_center_williamsport_c_williamsport_pa";"Bostley's Preschool Learning Center Williamsport C | WILLIAMSPORT PA";"http://www.bostleyschildcare.com/williamsportcenter.htm";"http://www.bostleyschildcare.com/williamsportcenter.htm";"http://www.bostleyschildcare.com/our-centers/"
"https://childcarecenter.us/provider_detail/bostleys_preschool_lycoming_creek_ctr_4_williamsport_pa";"Bostley's Preschool Lycoming Creek Ctr 4 | WILLIAMSPORT PA Child Care Center";"http://www.bostleyschildcare.com/lycomingcreekcenter.htm";"http://www.bostleyschildcare.com/lycomingcreekcenter.htm";"http://www.bostleyschildcare.com/our-centers/"
"https://childcarecenter.us/provider_detail/boulder_journey_school_boulder_co";"Boulder Journey School | Boulder CO Day Care Center";"http://www.boulderjourneyschool.com/Pages/Contact/Contact.htm";"http://www.boulderjourneyschool.com/Pages/Contact/Contact.htm";"http://families.boulderjourneyschool.com/"
"https://childcarecenter.us/provider_detail/boulder_valley_school_dist_university_hill_boulder_co";"Boulder Valley School Dist - University Hill | Boulder CO";"http://bvsd.org/schools/unihill/pages/default.aspx";"http://bvsd.org/schools/unihill/pages/default.aspx";"http://uhe.bvsd.org/Pages/default.aspx"
"https://childcarecenter.us/provider_detail/bowmansville_mennonite_church_east_earl_pa";"Bowmansville Mennonite Church | EAST EARL PA Child Care Center";"http://www.bowmansvillemennonite.org/BnA/";"http://www.bowmansvillemennonite.org/BnA/";"http://www.bowmansvillemennonite.org/before-and-after/"
