"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link";
"https://childcarecenter.us/provider_detail/56399_st_agnes_after_schoolsummer_care_louisville_ky";"St. Agnes After School/summer Care | Louisville KY";"http://www.stagneslouisville.org/SCHOOL/AcademicProgram.aspx";"http://www.stagneslouisville.org/SCHOOL/AcademicProgram.aspx";"http://school.stagneslouisville.org/";
"https://childcarecenter.us/provider_detail/st_charles_daycare_ministry_bloomington_in";"St. Charles Daycare Ministry | Bloomington IN";"http://www.stcharlesbloomington.org/school/schoollife-daycare.php";"http://stcharlesbloomington.org/school/schoollife-daycare.php";"http://school.stcharlesbloomington.org/daycare.html";
"https://childcarecenter.us/provider_detail/st_louis_early_learning_center_louisville_co";"St Louis Early Learning Center | Louisville CO Day Care Center";"http://www.stlouisoflsvschool.org/";"http://www.stlouisoflsvschool.org/";"http://school.stlp.org/";
"https://childcarecenter.us/provider_detail/susick_elem_preschool_sacc_exempt_troy_mi";"Susick Elem Preschool/sacc Exempt | Troy MI CHILD CARE CENTER";"http://www.wcs.k12.mi.us/earlychildhood/";"http://www.wcs.k12.mi.us/earlychildhood/";"http://school.wcskids.net/susick/";
"https://childcarecenter.us/provider_detail/renaissance_after_school_program_ps_59_bronx_ny";"Renaissance After School Program Ps 59 | Bronx NY";"https://www.scanny.org/centers.asp";"http://www.scanny.org/centers.asp";"http://schools.nyc.gov/SchoolPortals/10/X059/default.htm";
"https://childcarecenter.us/provider_detail/swansfield_elementary_sas_columbia_md";"Swansfield Elementary SAS | Columbia MD Licensed Child Care Center";"http://www2.hcpss.org/ses/index1";"http://www2.hcpss.org/ses/index1";"http://ses.hcpss.org/";
"https://childcarecenter.us/provider_detail/shaare_torah_nursery_school_gaithersburg_md";"Shaare Torah Nursery School, | Gaithersburg MD";"https://www.shaaretorah.org/life-long-learning/nursery-school.html";"http://www.shaaretorah.org/life-long-learning/nursery-school.html";"http://shaaretorahnurseryschool.com/";
"https://childcarecenter.us/provider_detail/st_michaels_lutheran_preschool_bloomington_mn";"St. Michael's Lutheran Preschool | Bloomington MN Child Care Center";"http://www.stmichaelsbloomington.org/preschool.html";"http://www.stmichaelsbloomington.org/preschool.html";"http://smlcb.org/connect/children/";
"https://childcarecenter.us/provider_detail/ywca_of_richmond_child_development_center_richmond_va";"Ywca Of Richmond Child Development Center | Richmond VA";"http://ywcarichmond.org/child-development";"http://ywcarichmond.org/child-development";"http://sproutschoolrva.org/";
"https://childcarecenter.us/provider_detail/school_street_elementary_school_goldsboro_nc";"SCHOOL STREET ELEMENTARY SCHOOL | GOLDSBORO NC Five Star Center License";"http://www.waynecountyschools.org/Domain/2064";"http://www.waynecountyschools.org/Domain/2064";"http://sse376.waynecountyschools.org/";
"https://childcarecenter.us/provider_detail/south_shore_es_sacc_crownsville_md";"South Shore Es Sacc | Crownsville MD";"https://www.aacps.org/aacps/southses/index.asp";"http://www.aacps.org/aacps/southses/index.asp";"http://ssepandas.org/";
"https://childcarecenter.us/provider_detail/kings_and_st_marys_developmental_day_care_center_wilkes_barre_pa";"KINGS AND ST. MARY'S DEVELOPMENTAL DAY CARE CENTER | WILKES BARRE PA Child Care Center";"http://www2.kings.edu/services/day_care.htm";"http://www2.kings.edu/services/day_care.htm";"http://staff.kings.edu/williambolan/childcare.htm";
"http://childcarecenter.us/provider_detail/st_aloysius_roman_catholic_church_at_great_neck_great_neck_ny";"St. Aloysius Roman Catholic Church at Great Neck | Great Neck NY Day Care Center";"http://www.staloysiusgn.org/pre_k.html";"http://www.staloysiusgn.org/pre_k.html";"http://stals592.com/1_religious_ed_pages/our_programs.html";
"https://childcarecenter.us/provider_detail/st_aloysius_roman_catholic_church_at_great_neck_great_neck_ny";"St. Aloysius Roman Catholic Church At Great Neck | Great Neck NY";"http://www.staloysiusgn.org/pre_k.html";"http://www.staloysiusgn.org/pre_k.html";"http://stals592.com/1_religious_ed_pages/our_programs.html";
"https://childcarecenter.us/provider_detail/star_america_inc_brooklyn_ny";"Star America Inc. | Brooklyn NY";"http://www.staramericapreschool.com/";"http://www.staramericapreschool.com/";"http://staramericakids.com/find-us/";
"https://childcarecenter.us/provider_detail/star_america_preschool_new_york_ny";"Star America Preschool | NEW YORK NY";"http://www.staramericapreschool.com/";"http://www.staramericapreschool.com/";"http://staramericakids.com/preschool-2/";
"https://childcarecenter.us/provider_detail/st_davids_in_the_pines_episcopal_school_inc_wellington_fl";"St David's In The Pines Episcopal School Inc | Wellington FL";"http://www.stdavidsepiscopalschool.com/contact.html";"http://www.stdavidsepiscopalschool.com/contact.html";"http://stdavidsepiscopalschool.com/";
"https://childcarecenter.us/provider_detail/stepping_stones_preschool_belleville_ks";"Stepping Stones Preschool | Belleville KS Child Care Center";"http://www.steppingstonesnurseryschool.org/pcpc.htm";"http://www.steppingstonesnurseryschool.org/pcpc.htm";"http://steppingstonesnurseryschool.org/preschool-program";
"https://childcarecenter.us/provider_detail/89424_st_john_lutheran_early_childhood_center_cypress_tx";"St John Lutheran Early Childhood Center | Cypress TX";"http://www.stjohn-lutheran.net/preschool/index.htm";"http://www.stjohn-lutheran.net/preschool/index.htm";"http://stjohn.tv/ministry/childrens";
"https://childcarecenter.us/provider_detail/st_johns_lutheran_church_nursery_school_el_segundo_ca";"St. John's Lutheran Church Nursery School | EL SEGUNDO CA";"http://www.stjohnses.com/AboutUs.html";"http://www.stjohnselsegundo.com/AboutUs.html";"http://stjohnspreschooles.org/";
"https://childcarecenter.us/provider_detail/56459_st_lukes_preschool_anchorage_ky";"St. Luke's Preschool | Anchorage KY";"http://www.stlukesanchorage.org/store/pages/104/Preschool.html";"http://stlukesanchorage.org/store/pages/104/Preschool.html";"http://stlukespreschool.wixsite.com/home";
"https://childcarecenter.us/provider_detail/st_mary_parish_catholic_church_mobile_al";"St. Mary Parish Catholic Church | MOBILE AL";"http://www.stmarymobile.org/cms/school-main";"http://www.stmarymobile.org/cms/index.php/school-main";"http://stmarymobileschool.weconnect.com/academics";
"https://childcarecenter.us/provider_detail/milestones_prog_for_child_st_monica_whitefish_bay_wi";"Milestones Prog For Child-st Monica | WHITEFISH BAY WI";"http://www.st-monicaschool.org/about/onsite_childcare_programming/";"http://www.st-monicaschool.org/about/onsite_childcare_programming/";"http://stmonica.school/st.-monica-school/onsite-childcare";
"http://childcarecenter.us/provider_detail/st_pauls_christian_day_school_new_city_ny";"St. Paul's Christian Day School | New City NY Day Care Center";"http://www.stpaulscdsnewcity.com/";"http://www.stpaulscdsnewcity.com/";"http://stpaulcdsnc.school/programs/";
"https://childcarecenter.us/provider_detail/st_pauls_christian_day_school_new_city_ny";"St. Paul's Christian Day School | New City NY Day Care Center";"http://www.stpaulscdsnewcity.com/";"http://www.stpaulscdsnewcity.com/";"http://stpaulcdsnc.school/programs/";
"https://childcarecenter.us/provider_detail/st_paul_umc_preschool_lakeland_tn";"St. Paul Umc Preschool | Lakeland TN";"http://www.stpaul-lakeland.org/Preschool.htm";"http://www.stpaul-lakeland.org/Preschool.htm";"http://stpaullakeland.com/preschool/";
"http://childcarecenter.us/provider_detail/89475_st_paul_christian_school_plano_tx";"St Paul Christian School | Plano TX Licensed Center - Child Care Program";"http://www.stpaulplano.org/school_contact.html";"http://www.stpaulplano.org/school_contact.html";"http://stpaulplano.org/index.php/school/school-contact";
"https://childcarecenter.us/provider_detail/89551_st_pauls_episcopal_montessori_school_san_antonio_tx";"St. Paul's Episcopal Montessori School | San Antonio TX";"http://www.stpauls-satx.org/article.php?id=6";"http://www.stpauls-satx.org/article.php?id=6";"http://stpaulsmontessori.org/our-programs/";
"https://childcarecenter.us/provider_detail/st_peter_preschool_north_st_paul_mn";"St. Peter Preschool | North Saint Paul MN Child Care Center";"http://www.stpetersnsp.org/academics/preschool/";"http://www.stpetersnsp.org/academics/preschool/";"http://stpetersnsp.org/index.php/preschool-childcare/";
"https://childcarecenter.us/provider_detail/62014_sugarloaf_mountain_day_care_center_carrabassett_carrabassett_valley_me";"Sugarloaf Mountain Day Care Center - Carrabassett | Carrabassett Valley ME Child Care Facility";"http://www.sugarloaf.com/VacationPlanning/child_care.html";"http://www.sugarloaf.com/VacationPlanning/child_care.html";"http://sugarloaf.com/vacation-planning/child-care";
"https://childcarecenter.us/provider_detail/southside_united_methodist_church_preschool_jacksonville_fl";"Southside United Methodist Church Preschool | Jacksonville FL";"https://www.sumcjax.org/preschool";"http://www.southsidemethodist.org/preschool";"http://sumcjax.org/southside-children/";
"http://childcarecenter.us/provider_detail/sunnyvale_christian_school_sunnyvale_ca";"SUNNYVALE CHRISTIAN SCHOOL | SUNNYVALE CA DAY CARE CENTER";"http://www.sunnyvalechristianschool.com/SCS/Home.html";"http://www.sunnyvalechristianschool.com/SCS/Home.html";"http://sunnyvalechristianschool.com/Home/";
"https://childcarecenter.us/provider_detail/sunnyvale_christian_school_sunnyvale_ca";"Sunnyvale Christian School | SUNNYVALE CA DAY CARE CENTER";"http://www.sunnyvalechristianschool.com/SCS/Home.html";"http://www.sunnyvalechristianschool.com/SCS/Home.html";"http://sunnyvalechristianschool.com/Home/";
"https://childcarecenter.us/provider_detail/sunshine_academy_llc_alpine_ut";"Sunshine Academy Llc | Alpine UT Child Care Center";"http://www.sunshineacademyut.com/contact-sunshine-academy-alpine-magna-west-valley-ut.html";"http://www.sunshineacademyut.com/contact-sunshine-academy-alpine-magna-west-valley-ut.html";"http://sunshineacademyut.com/alpine/4047584";
"https://childcarecenter.us/provider_detail/sunshine_academy_magna_ut";"Sunshine Academy | Magna UT Child Care Center";"http://www.sunshineacademyut.com/contact-sunshine-academy-alpine-magna-west-valley-ut.html";"http://www.sunshineacademyut.com/contact-sunshine-academy-alpine-magna-west-valley-ut.html";"http://sunshineacademyut.com/magna/4047654";
"https://childcarecenter.us/provider_detail/switzer_elementary_shelby_twp_mi";"Switzer Elementary | Shelby Township MI CHILD CARE CENTER";"http://www.uticak12.org/schools/sc_switzer.asp";"http://www.uticak12.org/schools/sc_switzer.asp";"http://switzer.uticak12.org/";
"https://childcarecenter.us/provider_detail/temple_beth_tikvah_early_childhood_learning_cente_fullerton_ca";"Temple Beth Tikvah Early Childhood Learning Cente | FULLERTON CA";"http://www.templebethtikvah.com/pages/eclc";"http://www.templebethtikvah.com/pages/eclc";"http://tbtoc.org/eclc/";
"https://childcarecenter.us/provider_detail/crossroads_child_development_center_cincinnati_oh";"Crossroads Child Development Center | CINCINNATI OH";"http://www.thecrossroadscenter.com/family_and_child_development.htm";"http://www.thecrossroadscenter.com/family_and_child_development.htm";"http://thecrossroadscenter.com/index.php/programs/chaney-allen/child-care";
"https://childcarecenter.us/provider_detail/tiny_town_childcare_learning_center_kent_oh";"Tiny Town Childcare & Learning Center | Kent OH";"http://www.tinytownchildcareandlearningce.godaddysites.com/";"http://www.tinytownchildcareandlearningce.godaddysites.com";"http://tinytownchildcarelearningcenter.com/";
"http://childcarecenter.us/provider_detail/trinity_lutheran_church_preschool_shawnee_ks";"Trinity Lutheran Church Preschool | Shawnee KS Child Care Center";"https://tlcms.org/go/trinity-lutheran-preschool";"http://www.tlcms.org/go/trinity-lutheran-preschool";"http://tlcms.org/preschool/";
"https://childcarecenter.us/provider_detail/torrance_tykes_at_launch_torrance_ca";"Torrance Tykes At Launch | TORRANCE CA DAY CARE CENTER";"http://www.tusd.org/Schools/Preschool/tabid/415/Default.aspx";"http://www.tusd.org/Schools/Preschool/tabid/415/Default.aspx";"http://torranceel.tusd.org/";
"https://childcarecenter.us/provider_detail/torrance_tykes_at_te_torrance_ca";"Torrance Tykes At T.e. | TORRANCE CA DAY CARE CENTER";"http://www.tusd.org/Schools/Preschool/tabid/415/Default.aspx";"http://www.tusd.org/Schools/Preschool/tabid/415/Default.aspx";"http://torranceel.tusd.org/";
"http://childcarecenter.us/provider_detail/tommys_road_elementary_school_goldsboro_nc";"TOMMY'S ROAD ELEMENTARY SCHOOL | GOLDSBORO NC Five Star Center License";"http://www.waynecountyschools.org/Domain/2452";"http://www.waynecountyschools.org/Domain/2452";"http://tre388.waynecountyschools.org/";
"https://childcarecenter.us/provider_detail/tommys_road_elementary_school_goldsboro_nc";"TOMMY'S ROAD ELEMENTARY SCHOOL | GOLDSBORO NC Five Star Center License";"http://www.waynecountyschools.org/Domain/2452";"http://www.waynecountyschools.org/Domain/2452";"http://tre388.waynecountyschools.org/";
"https://childcarecenter.us/provider_detail/trinity_lutheran_school_bay_city_mi";"Trinity Lutheran School | Bay City MI CHILD CARE CENTER";"http://www.trinitymonitor.org/School.html";"http://www.trinitymonitor.org/School.html";"http://trinitymonitor.org/TrinityLutheranSchool.php";
"https://childcarecenter.us/provider_detail/noahs_ark_child_care_preschool_trinity_united_grand_island_ne";"Noah's Ark Child Care & Preschool, Trinity United | Grand Island NE";"http://www.trinityumcgi.org/noahark.htm";"http://www.trinityumcgi.org/noahark.htm";"http://trinityumcgi.org/wordpress/index.php/noahs-ark/";
"https://childcarecenter.us/provider_detail/trinity_ucc_day_care_center_chicago_il";"TRINITY UCC DAY CARE CENTER | CHICAGO IL Day Care Center";"http://www.tuccchildcarecenter.com/mission_history.php";"http://www.tuccchildcarecenter.com/mission_history.php";"http://tuccchildcarecenter.com/";
"http://childcarecenter.us/provider_detail/upper_blue_elementary_school_breckenridge_co";"UPPER BLUE ELEMENTARY SCHOOL | Breckenridge CO Day care center";"http://www.summit.k12.co.us/ube/site/default.asp";"http://www.summit.k12.co.us/ube/site/default.asp";"http://ube.summitk12.org/";
"https://childcarecenter.us/provider_detail/upper_blue_elementary_school_breckenridge_co";"Upper Blue Elementary School | Breckenridge CO Day Care Center";"http://www.summit.k12.co.us/ube/site/default.asp";"http://www.summit.k12.co.us/ube/site/default.asp";"http://ube.summitk12.org/";
"https://childcarecenter.us/provider_detail/victory_preschool_jacksonville_fl";"Victory Preschool | Jacksonville FL Child Care Facility";"http://www.victorylutheran.org/site/default.asp?sec_id=3223";"http://www.victorylutheran.org/site/default.asp?sec_id=3223";"http://victorypreschool.org/";
"https://childcarecenter.us/provider_detail/56849_villa_madonna_montessori_villa_hills_ky";"Villa Madonna Montessori | Villa Hills KY";"http://www.stwalburg.org/ministry/sponsored/montessori.html";"http://stwalburg.org/ministry/sponsored/montessori.html";"http://villamadonnamontessori.org/";
"https://childcarecenter.us/provider_detail/day_early_learning_vision_academy_riverside_indianapolis_in";"Day Early Learning @vision Academy@riverside | Indianapolis IN";"https://earlylearningin.org/day-early-learning-centers/locations/vision-academy-riverside/";"http://www.earlylearningin.org/day-early-learning-centers/locations/vision-academy-riverside/";"http://visionacademy-riverside.org/contact/";
"http://childcarecenter.us/provider_detail/wakefield_head_start_turlock_ca";"WAKEFIELD HEAD START | TURLOCK CA DAY CARE CENTER";"http://www.turlock.k12.ca.us/Wakefield/";"http://www.turlock.k12.ca.us/Wakefield/";"http://wakefield.turlock.k12.ca.us/";
"https://childcarecenter.us/provider_detail/wakefield_head_start_turlock_ca";"Wakefield Head Start | TURLOCK CA DAY CARE CENTER";"http://www.turlock.k12.ca.us/Wakefield/";"http://www.turlock.k12.ca.us/Wakefield/";"http://wakefield.turlock.k12.ca.us/";
"https://childcarecenter.us/provider_detail/wakefield_state_preschool_turlock_ca";"WAKEFIELD STATE PRESCHOOL | TURLOCK CA DAY CARE CENTER";"http://www.turlock.k12.ca.us/Wakefield/";"http://www.turlock.k12.ca.us/Wakefield/";"http://wakefield.turlock.k12.ca.us/";
