"OBJECTID";"Provider OBJECTID";"Type";"Visit Date";"Label";"URL"
3167;651;"Compliance Review";"03-17-2019";"03/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2019-03-18"
3174;651;"Compliance Review";"05-03-2018";"05/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-05-04"
3172;651;"Compliance Review";"07-18-2018";"07/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-07-19"
3170;651;"Compliance Review";"09-16-2018";"09/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-09-17"
3176;651;"Compliance Review";"05-01-2017";"05/02/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2017-05-02"
3168;651;"Compliance Review";"11-15-2018";"11/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-11-16"
3166;651;"Compliance Review";"05-19-2019";"05/20/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2019-05-20"
3169;651;"Compliance Review";"10-16-2018";"10/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-10-17"
3164;651;"Compliance Review";"01-15-2020";"01/16/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2020-01-16"
3165;651;"Compliance Review";"09-22-2019";"09/23/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2019-09-23"
3173;651;"Compliance Review";"06-21-2018";"06/22/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-06-22"
3171;651;"Compliance Review";"08-14-2018";"08/15/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2018-08-15"
3177;651;"Compliance Review";"05-02-2016";"05/03/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=743596&provider_action_date_of_visit=2016-05-03"
3209;658;"Compliance Review";"10-28-2019";"10/29/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=745034&provider_action_date_of_visit=2019-10-29"
3211;658;"Compliance Review";"10-03-2018";"10/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=745034&provider_action_date_of_visit=2018-10-04"
3212;658;"Compliance Review";"10-10-2017";"10/11/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=745034&provider_action_date_of_visit=2017-10-11"
3213;658;"Compliance Review";"10-12-2016";"10/13/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=745034&provider_action_date_of_visit=2016-10-13"
3210;658;"Compliance Review";"05-08-2019";"05/09/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=745034&provider_action_date_of_visit=2019-05-09"
3256;666;"Compliance Review";"03-11-2019";"03/12/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2019-03-12"
3259;666;"Compliance Review";"05-03-2017";"05/04/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2017-05-04"
3254;666;"Compliance Review";"09-16-2019";"09/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2019-09-17"
3252;666;"Compliance Review";"04-07-2020";"04/08/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2020-04-08"
3253;666;"Compliance Review";"12-16-2019";"12/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2019-12-17"
3255;666;"Compliance Review";"05-16-2019";"05/17/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2019-05-17"
3258;666;"Compliance Review";"05-03-2018";"05/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2018-05-04"
3260;666;"Compliance Review";"05-24-2016";"05/25/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2016-05-25"
3257;666;"Compliance Review";"01-01-2019";"01/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=759173&provider_action_date_of_visit=2019-01-02"
3265;667;"Compliance Review";"05-22-2019";"05/23/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2019-05-23"
3261;667;"Compliance Review";"02-12-2020";"02/13/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2020-02-13"
3268;667;"Compliance Review";"09-17-2018";"09/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2018-09-18"
3271;667;"Compliance Review";"02-10-2016";"02/11/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2016-02-11"
3262;667;"Compliance Review";"01-16-2020";"01/17/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2020-01-17"
3263;667;"Compliance Review";"01-13-2020";"01/14/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2020-01-14"
3267;667;"Compliance Review";"10-21-2018";"10/22/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2018-10-22"
3270;667;"Compliance Review";"02-09-2017";"02/10/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2017-02-10"
3269;667;"Compliance Review";"02-11-2018";"02/12/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2018-02-12"
3264;667;"Compliance Review";"10-21-2019";"10/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2019-10-22"
3266;667;"Compliance Review";"02-17-2019";"02/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=762783&provider_action_date_of_visit=2019-02-18"
3669;744;"Compliance Review";"06-19-2018";"06/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2018-06-20"
3668;744;"Compliance Review";"07-15-2018";"07/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2018-07-16"
3671;744;"Compliance Review";"02-08-2018";"02/09/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2018-02-09"
3670;744;"Compliance Review";"05-15-2018";"05/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2018-05-16"
3674;744;"Compliance Review";"05-11-2016";"05/12/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2016-05-12"
3667;744;"Compliance Review";"06-05-2019";"06/06/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2019-06-06"
3672;744;"Compliance Review";"06-19-2017";"06/20/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2017-06-20"
3673;744;"Compliance Review";"06-22-2016";"06/23/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=916872&provider_action_date_of_visit=2016-06-23"
3751;756;"Compliance Review";"06-05-2019";"06/06/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=945886&provider_action_date_of_visit=2019-06-06"
3752;756;"Compliance Review";"06-04-2018";"06/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=945886&provider_action_date_of_visit=2018-06-05"
3814;766;"Compliance Review";"05-06-2018";"05/07/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=977686&provider_action_date_of_visit=2018-05-07"
3815;766;"Compliance Review";"05-02-2017";"05/03/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=977686&provider_action_date_of_visit=2017-05-03"
3813;766;"Compliance Review";"05-05-2019";"05/06/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=977686&provider_action_date_of_visit=2019-05-06"
3874;778;"Compliance Review";"02-10-2020";"02/11/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2020-02-11"
3881;778;"Compliance Review";"04-24-2018";"04/25/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2018-04-25"
3878;778;"Compliance Review";"06-24-2019";"06/25/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2019-06-25"
3882;778;"Compliance Review";"02-19-2018";"02/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2018-02-20"
3876;778;"Compliance Review";"08-04-2019";"08/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2019-08-05"
3880;778;"Compliance Review";"11-18-2018";"11/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2018-11-19"
3875;778;"Compliance Review";"08-29-2019";"08/30/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2019-08-30"
3883;778;"Compliance Review";"02-06-2017";"02/07/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2017-02-07"
3884;778;"Compliance Review";"02-10-2016";"02/11/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2016-02-11"
3877;778;"Compliance Review";"07-01-2019";"07/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2019-07-02"
3879;778;"Compliance Review";"02-18-2019";"02/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1015135&provider_action_date_of_visit=2019-02-19"
3942;789;"Compliance Review";"07-12-2017";"07/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2017-07-13"
3939;789;"Compliance Review";"06-17-2018";"06/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2018-06-18"
3940;789;"Compliance Review";"02-18-2018";"02/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2018-02-19"
3941;789;"Compliance Review";"02-05-2018";"02/06/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2018-02-06"
3937;789;"Compliance Review";"07-14-2019";"07/15/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2019-07-15"
3936;789;"Compliance Review";"11-13-2019";"11/14/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2019-11-14"
3943;789;"Compliance Review";"07-25-2016";"07/26/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2016-07-26"
3938;789;"Compliance Review";"07-19-2018";"07/20/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1033382&provider_action_date_of_visit=2018-07-20"
4068;807;"Compliance Review";"09-26-2016";"09/27/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1088331&provider_action_date_of_visit=2016-09-27"
4065;807;"Compliance Review";"09-09-2019";"09/10/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1088331&provider_action_date_of_visit=2019-09-10"
4067;807;"Compliance Review";"09-12-2017";"09/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1088331&provider_action_date_of_visit=2017-09-13"
4066;807;"Compliance Review";"09-12-2018";"09/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1088331&provider_action_date_of_visit=2018-09-13"
4440;871;"Compliance Review";"12-05-2016";"12/06/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2016-12-06"
4439;871;"Compliance Review";"12-06-2017";"12/07/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2017-12-07"
4437;871;"Compliance Review";"12-04-2018";"12/05/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2018-12-05"
4436;871;"Compliance Review";"12-30-2019";"12/31/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2019-12-31"
4438;871;"Compliance Review";"08-16-2018";"08/17/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2018-08-17"
4441;871;"Compliance Review";"06-15-2016";"06/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1253597&provider_action_date_of_visit=2016-06-16"
4613;905;"Compliance Review";"07-09-2017";"07/10/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2017-07-10"
4614;905;"Compliance Review";"03-05-2017";"03/06/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2017-03-06"
4611;905;"Compliance Review";"01-07-2019";"01/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2019-01-08"
4609;905;"Compliance Review";"03-09-2020";"03/10/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2020-03-10"
4610;905;"Compliance Review";"01-12-2020";"01/13/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2020-01-13"
4612;905;"Compliance Review";"01-02-2018";"01/03/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2018-01-03"
4608;905;"Compliance Review";"06-16-2020";"06/17/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1326769&provider_action_date_of_visit=2020-06-17"
4625;908;"Compliance Review";"07-22-2018";"07/23/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1330074&provider_action_date_of_visit=2018-07-23"
4622;908;"Compliance Review";"07-15-2019";"07/16/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1330074&provider_action_date_of_visit=2019-07-16"
4627;908;"Compliance Review";"06-12-2018";"06/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1330074&provider_action_date_of_visit=2018-06-13"
4624;908;"Compliance Review";"10-21-2018";"10/22/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1330074&provider_action_date_of_visit=2018-10-22"
