"provider_id";"date";"stage2_investigation_number";"outcome";"category";"roi_url"
"001o000000JBEmOAAX";" 6/11/2020 ";3057236;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhSC/9zswYS9ijAq9ZFCxXweNaq3BRpa40mqoT399UwHR1Ps"
"001o000000JBEmXAAX";" 7/24/2020 ";3086284;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UjM1/4wEKcmrWjKtNQI_4N96qpAWDfq5j.C58tuDl1b6J9Ck"
"001o000000JBEmXAAX";" 7/24/2020 ";3086284;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UjM1/4wEKcmrWjKtNQI_4N96qpAWDfq5j.C58tuDl1b6J9Ck"
"001o000000JBEnUAAX";" 8/9/2019 ";2969234;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPX/pFGKV4joidXW9J49eaDBQpCKgosUZaH64E_FRovssDI"
"001o000000JBEnUAAX";" 8/9/2019 ";2969234;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPX/pFGKV4joidXW9J49eaDBQpCKgosUZaH64E_FRovssDI"
"001o000000JBEnUAAX";" 8/9/2019 ";2969234;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPX/pFGKV4joidXW9J49eaDBQpCKgosUZaH64E_FRovssDI"
"001o000000JBEnUAAX";" 8/9/2019 ";2969234;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPX/pFGKV4joidXW9J49eaDBQpCKgosUZaH64E_FRovssDI"
"001o000000JBEnUAAX";" 8/9/2019 ";2969234;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XfPX/pFGKV4joidXW9J49eaDBQpCKgosUZaH64E_FRovssDI"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Founded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Founded ";" Select a category ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEqVAAX";" 7/1/2019 ";2965851;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqrc/Lw1LriTReNpe4n_2pBBdxNRAuwRWdccVTysav.VIMDs"
"001o000000JBEs0AAH";" 1/30/2019 ";2913364;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mi7D/D0M9_zZdS0hTunzLkWKdeCufhTllk3A1K1.d3.S6274"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEv0AAH";" 2/22/2018 ";2804804;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001Alv/OTj9GMWliuqwskKADjsWOGhabAAP.XujLHeB9SqFPRg"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBEvwAAH";" 8/24/2018 ";2858679;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWT0/kEqQVBtfJRCitoc8abowA7DPTWqda5KKGwpsON5XjLE"
"001o000000JBExDAAX";" 5/1/2018 ";2840331;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MMoN/7S4b6wOI1K07l.RqVa0RQMQEhda04BMvR_Ji2qAtrG8"
"001o000000JBExDAAX";" 5/1/2018 ";2840331;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MMoN/7S4b6wOI1K07l.RqVa0RQMQEhda04BMvR_Ji2qAtrG8"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBExrAAH";" 8/7/2019 ";2975816;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AcP/P7Y7_A0209vEAsFp4dX608Qx.s.fKu9RFgVLbcZCRpA"
"001o000000JBEyHAAX";" 8/31/2020 ";3041719;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UlW8/waH0gJWiY1kKQIpYv8HH8wcChuq9EXm0Az6NapEbghQ"
"001o000000JBEyHAAX";" 8/31/2020 ";3041719;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UlW8/waH0gJWiY1kKQIpYv8HH8wcChuq9EXm0Az6NapEbghQ"
"001o000000JBEzYAAX";" 11/26/2018 ";2892311;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000McRU/iFfuGuog.C.n1ZLQMKGmDD90Jk2FVCx.yYcepzPcWaA"
"001o000000JBEzYAAX";" 11/26/2018 ";2892311;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000McRU/iFfuGuog.C.n1ZLQMKGmDD90Jk2FVCx.yYcepzPcWaA"
"001o000000JBEzYAAX";" 11/26/2018 ";2892311;" Unfounded ";" Food/Nutrition ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000McRU/iFfuGuog.C.n1ZLQMKGmDD90Jk2FVCx.yYcepzPcWaA"
"001o000000JBEzYAAX";" 11/26/2018 ";2892311;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000McRU/iFfuGuog.C.n1ZLQMKGmDD90Jk2FVCx.yYcepzPcWaA"
"001o000000JBEzYAAX";" 11/26/2018 ";2892311;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000McRU/iFfuGuog.C.n1ZLQMKGmDD90Jk2FVCx.yYcepzPcWaA"
"001o000000JBF0jAAH";" 3/20/2019 ";2924176;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mq4z/WKqOha3w9SC3xNiqkp0Zkv7E7RrQnr42KbPcGvax8Eg"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF0jAAH";" 12/19/2018 ";2909864;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeUX/lAz1FhHIS0ZeT0y1yZ58irc1SGJTtUJlz76O5DLtfH4"
"001o000000JBF7FAAX";" 4/25/2019 ";2935412;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AW7/GBY0w4bxsvNmB4hMrj56jImW1Z9e4HO.oIgyATeF4L8"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Unfounded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBF7oAAH";" 8/14/2020 ";3081230;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Uov1/.5UsCEDCp6mw_VJPnRg_EuvFsNcCqFtE4uoQ5McVvMQ"
"001o000000JBFA5AAP";" 12/9/2019 ";3019255;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYOL/vfHkXJqZsL1CB97KqouaX0n3rdfuoChLN5bG5WJXWjU"
"001o000000JBFA5AAP";" 12/9/2019 ";3019255;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AYOL/vfHkXJqZsL1CB97KqouaX0n3rdfuoChLN5bG5WJXWjU"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAYAA5";" 6/25/2018 ";2841850;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MaEO/YE0KpWossL7bp8Hlrnfvra2d9AAXQWoz1TeJt7MSVAI"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFAjAAP";" 1/24/2018 ";2791811;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MCWS/.7kBVvyR99C8DIahSOHTJ7mv.pryPkH2ckiw_eWMiXs"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFEWAA5";" 12/10/2018 ";2886466;" Unfounded ";" Sleep/Napping Requirements ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mkeh/RmIl.x56eybQWs0vzX9FCXVQ_qjmDs1K8T9gn1yWf0o"
"001o000000JBFG5AAP";" 1/7/2020 ";3016315;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Aa7R/mQdLO8Ik6.MDJKT5uidqqUz68puMW2KF_lZ1EBTOTIA"
"001o000000JBFG5AAP";" 1/7/2020 ";3016315;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Aa7R/mQdLO8Ik6.MDJKT5uidqqUz68puMW2KF_lZ1EBTOTIA"
"001o000000JBFO5AAP";" 4/23/2018 ";2822069;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUgW/QeTfDa3szakABdxS5Pk0PTnuup_ZBoyBKLEb5803If0"
"001o000000JBFO5AAP";" 4/23/2018 ";2822069;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUgW/QeTfDa3szakABdxS5Pk0PTnuup_ZBoyBKLEb5803If0"
"001o000000JBFO5AAP";" 4/23/2018 ";2822069;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUgW/QeTfDa3szakABdxS5Pk0PTnuup_ZBoyBKLEb5803If0"
"001o000000JBFO5AAP";" 4/23/2018 ";2822069;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUgW/QeTfDa3szakABdxS5Pk0PTnuup_ZBoyBKLEb5803If0"
"001o000000JBFO5AAP";" 4/23/2018 ";2822069;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUgW/QeTfDa3szakABdxS5Pk0PTnuup_ZBoyBKLEb5803If0"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 9/17/2019 ";2984842;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xg3m/jMdySvHcKsoYEuT.1qYUBQHHhNDghRoaQeEMCxTK1kw"
"001o000000JBFRqAAP";" 1/8/2019 ";2904043;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MehX/V2700dPKGlquI1TWHE0UNCO0.Mx0dHpiXm4fkrISLN4"
